emp_no,first_name,last_name,title,from_date,to_date
488752,Nimmagadda,Baja,Engineer,1994-02-09,1995-02-09
488619,Georgy,Bennis,Assistant Engineer,1998-04-11,1999-04-11
224135,Annemarie,Bressoud,Senior Engineer,1998-06-23,1999-06-23
415338,Shigeo,Emmart,Senior Engineer,1995-12-24,1996-12-23
255466,Huan,Roccetti,Assistant Engineer,1985-07-03,1986-07-03
59966,Steen,Salvesen,Engineer,1993-02-03,1994-02-03
83544,Leaf,Baak,Staff,1994-09-05,1995-09-05
218829,Eckart,Foong,Senior Staff,1989-11-26,1990-11-26
84163,Zejun,Roisin,Senior Staff,1997-05-26,1998-05-26
242800,Kazuyasu,Levergood,Staff,1996-02-10,1997-02-09
10095,Hilari,Morton,Senior Engineer,1994-03-10,1995-03-10
410616,Gudjon,Kalorkoti,Engineer,1994-04-14,1995-04-14
51142,Rosine,Lakshmanan,Technique Leader,1986-01-31,1987-01-31
227354,Gio,Murtha,Technique Leader,1986-11-11,1987-11-11
52956,Khalil,Picci,Senior Staff,1987-03-21,1988-03-20
416074,Alain,Lieberherr,Staff,1987-05-11,1988-05-10
429532,Bartek,Vendrig,Engineer,1991-11-12,1992-11-11
32622,Piyush,Paciorek,Engineer,1991-04-07,1991-08-07
21546,Yongmin,Lanteri,Staff,1988-02-16,1989-02-15
79310,Jeong,Cunliffe,Senior Staff,1996-10-27,1997-10-26
226216,Giordano,Gini,Staff,1993-08-14,1994-08-14
263325,Dinkar,Sinicrope,Engineer,1985-07-12,1985-12-22
277829,Michaela,Fandrianto,Senior Staff,1986-06-02,1987-06-02
485817,Mahmut,Bolotov,Engineer,1995-01-10,1996-01-10
413729,Harjit,Ernst,Assistant Engineer,1992-04-26,1993-04-26
287482,Shigeaki,Gihr,Senior Engineer,1994-03-18,1995-03-18
222926,Limsoon,Erol,Senior Staff,1997-12-31,1998-12-31
277316,Vitali,Rothenberg,Senior Staff,1989-10-04,1990-10-04
446121,Fay,Cochrane,Assistant Engineer,1999-12-13,2000-12-12
227354,Gio,Murtha,Assistant Engineer,1986-11-11,1987-11-11
424584,Kagan,Dredge,Staff,1994-02-26,1995-02-26
207779,Chinya,Kamble,Technique Leader,1992-05-31,1993-05-31
50360,Sumali,Kushner,Engineer,1999-10-30,2000-10-29
229404,Gilbert,Kilgour,Assistant Engineer,1996-04-05,1997-04-05
25488,Ingmar,Basawa,Assistant Engineer,1991-11-09,1992-11-08
458134,Thanasis,Standera,Senior Staff,1985-03-20,1986-03-20
432787,Toshiko,Ibel,Assistant Engineer,1996-11-23,1997-11-23
84840,Sverrir,Neimat,Staff,1996-11-03,1997-11-03
233785,Baziley,Ballarin,Staff,1987-07-28,1988-07-27
218100,Jiong,Garnham,Senior Staff,1990-01-02,1991-01-02
435774,Olivera,Bharadwaj,Engineer,1992-04-01,1993-04-01
288142,Shay,Heystek,Technique Leader,1989-04-01,1990-04-01
229727,Ewing,Millington,Senior Engineer,1999-09-28,2000-09-27
457776,Florian,Siepmann,Senior Engineer,1987-12-21,1988-12-20
256078,Duke,Picaronny,Assistant Engineer,1995-03-23,1995-04-05
58217,Kiyotoshi,Kusalik,Engineer,1998-11-19,1999-06-26
451333,Radhika,Bonifati,Technique Leader,1995-03-11,1996-03-10
205018,Yahiko,Awdeh,Engineer,1998-08-05,1999-08-05
415338,Shigeo,Emmart,Engineer,1995-12-24,1996-12-23
401420,Florian,Uhrig,Engineer,1987-01-31,1988-01-31
84179,Shuichi,Nanard,Technique Leader,1989-03-14,1990-03-14
413832,Marco,Jahnichen,Senior Engineer,1995-03-28,1996-03-27
87729,Yongmin,Roccetti,Technique Leader,1986-12-10,1987-12-10
279115,Maren,DuCasse,Staff,1997-11-29,1998-11-29
232178,Etsuo,Anandan,Senior Engineer,1989-12-13,1990-12-13
485253,Gladys,Parhami,Engineer,1996-07-20,1997-07-20
464284,Huiqun,Henders,Assistant Engineer,1993-05-19,1994-05-19
24205,Roddy,Rubsam,Senior Staff,1993-09-19,1994-09-19
38947,Shuichi,Ruemmler,Staff,1991-03-08,1992-03-07
109611,Jamaludin,Lalonde,Staff,1994-07-09,1995-07-09
16461,Remmert,Schahn,Staff,1986-09-06,1987-09-06
274071,Mingsen,Weiland,Senior Engineer,1995-10-12,1996-10-11
440870,Filipp,Hasham,Staff,1990-07-11,1991-07-11
205863,Aiichiro,Kusalik,Engineer,1990-10-04,1991-10-04
48690,Hitomi,Schaap,Senior Engineer,1999-09-27,2000-09-26
497174,Sanjiv,Bressoud,Assistant Engineer,1993-04-27,1994-04-27
421022,Shigeaki,Butner,Senior Staff,1996-07-13,1997-07-13
457337,Xumin,Beidas,Technique Leader,1995-04-27,1996-04-26
498635,Florian,Pezzoli,Senior Engineer,1988-07-22,1989-07-22
498635,Florian,Pezzoli,Senior Staff,1988-07-22,1989-07-22
264939,Bogdan,Bahi,Engineer,1985-02-09,1986-02-09
106695,Lijie,Garrabrants,Staff,1985-10-02,1986-10-02
11432,Yongmao,Zwicker,Staff,1987-10-19,1988-10-18
94416,Aran,Cesareni,Senior Engineer,1990-02-10,1991-02-10
67320,Sadok,Lorys,Senior Staff,1987-05-10,1988-05-09
402025,Shigehito,Duclos,Senior Staff,1987-09-20,1988-09-19
83280,Francesca,Ellozy,Staff,1999-08-08,2000-08-07
249866,Steen,Gubsky,Senior Engineer,1989-01-14,1990-01-14
497660,Gritta,Petereit,Senior Engineer,1985-04-06,1986-04-06
435791,Hercules,Speer,Staff,1994-03-07,1995-03-07
12643,Morrie,Schurmann,Senior Staff,1998-12-31,1999-12-31
269186,Vitali,Dayang,Assistant Engineer,1988-09-21,1989-09-21
270716,Shunichi,Baer,Senior Engineer,1998-02-04,1999-02-04
276186,Sajjad,Vecchi,Senior Engineer,1993-06-02,1994-06-02
436827,Wojceich,Limongiello,Senior Engineer,1988-03-10,1989-03-10
71066,Domenick,Basart,Senior Staff,1996-01-05,1997-01-04
490240,Kazunori,Orlowska,Senior Staff,1996-06-18,1997-06-18
214215,Xiaoqiang,Cardazo,Senior Staff,1993-05-28,1994-05-28
86672,JoAnne,Anido,Technique Leader,1995-09-15,1996-09-14
445152,Heping,Peac,Senior Staff,1985-03-20,1986-03-20
267745,Wojceich,Honglei,Technique Leader,1991-12-28,1992-12-27
282862,Chenxi,Pusterhofer,Senior Staff,1996-06-02,1997-06-02
287984,Troy,Kobuchi,Staff,1991-02-12,1992-02-12
84179,Shuichi,Nanard,Engineer,1989-03-14,1990-03-14
247456,Masako,Bahk,Senior Engineer,1997-07-31,1998-07-31
101063,Nectarios,Munos,Senior Engineer,1994-08-31,1995-08-14
105432,Mohamadou,Stafford,Staff,1995-09-12,1996-09-11
470472,Zhiguo,Staudhammer,Staff,1985-12-03,1986-12-03
226227,Herbert,Erva,Senior Staff,1986-09-06,1987-09-06
272141,Tsutomu,Neiman,Staff,1986-05-05,1987-05-05
456767,Tetsurou,Schreiter,Senior Engineer,1987-07-17,1988-07-16
282000,Hideo,Ratnakar,Senior Engineer,1985-06-13,1986-06-13
488632,Irena,Baalen,Engineer,1999-11-22,2000-11-21
266310,Zvonko,Serdy,Senior Engineer,1987-06-24,1988-06-23
27331,Wanqing,Krohm,Senior Staff,1991-01-22,1992-01-22
95509,Kristinn,Loncour,Staff,1995-02-08,1996-02-08
435181,Kazuhide,Fiutem,Technique Leader,1992-05-10,1993-05-10
439924,Gunilla,Kisuki,Staff,1994-08-14,1995-08-14
219052,Marsal,Acton,Assistant Engineer,1995-08-02,1996-08-01
54800,Breannda,Cangellaris,Assistant Engineer,2000-01-27,2001-01-26
276922,Yongmin,Sidje,Technique Leader,1998-06-09,1999-06-09
79722,Make,Remmers,Engineer,1997-08-07,1998-08-07
418298,Arvin,Pusterhofer,Staff,1995-03-02,1996-03-01
60238,Erzsebet,Claffy,Senior Engineer,1997-03-03,1998-03-03
79763,Sanjoy,Barreiro,Staff,1988-04-09,1989-04-09
484498,Herbert,Hammerschmidt,Senior Engineer,1996-08-22,1997-08-22
294446,Claudi,Ruemmler,Engineer,1999-08-13,2000-08-12
477578,Marit,Paludetto,Senior Staff,1990-09-30,1991-09-30
86546,Oldrich,Woycyznski,Technique Leader,1985-05-15,1986-05-15
209712,Nimmagadda,Baak,Assistant Engineer,1987-10-30,1988-10-29
438158,Shaw,Varman,Technique Leader,1994-12-16,1995-12-16
249866,Steen,Gubsky,Staff,1989-01-14,1990-01-14
235458,Gio,Heuser,Senior Engineer,1992-06-28,1993-06-28
438038,Lena,Giaccio,Senior Staff,1999-03-17,2000-03-16
421755,Shichao,Thiria,Senior Engineer,1989-01-11,1990-01-11
223595,Chiranjit,Dredge,Engineer,1999-09-05,2000-09-04
68168,Marl,Thiria,Senior Engineer,1987-03-18,1988-03-17
45590,Masoud,Genin,Technique Leader,1991-02-16,1992-02-16
459846,Yuping,Sethi,Senior Engineer,1997-12-28,1998-12-28
222952,Gopalakrishnan,Suermann,Engineer,1991-04-30,1992-04-29
457070,Gay,Plavsic,Senior Staff,1987-08-06,1988-08-05
52040,Phule,Heijenga,Technique Leader,1992-02-22,1993-02-21
488115,Leah,Luke,Staff,1995-08-23,1995-09-27
481790,Haldun,Erie,Senior Staff,1996-09-12,1997-09-12
287609,Sailaja,Negoita,Staff,1988-01-20,1989-01-19
214807,Prasadram,Qiwen,Assistant Engineer,1992-09-04,1993-09-04
463472,Jaber,Sethi,Staff,1995-06-06,1996-06-05
475258,Fumiyo,Feinberg,Assistant Engineer,1987-11-22,1988-11-21
455243,Khoa,Bahk,Senior Engineer,1991-06-10,1992-06-09
89207,Along,Erol,Engineer,1992-10-16,1993-10-16
61873,Woody,Rusmann,Assistant Engineer,1993-02-26,1994-02-26
104988,Parviz,Litzler,Engineer,1992-08-08,1993-08-08
452982,Lobel,Aloia,Senior Staff,1994-12-29,1995-12-29
281180,Phillip,Fontet,Senior Engineer,1991-09-03,1992-09-02
437276,Dines,DeMori,Staff,1987-12-07,1988-12-06
478170,Doowon,Schoegge,Senior Staff,1994-05-29,1995-05-29
445514,Tuval,Albarhamtoshy,Assistant Engineer,1990-09-24,1991-09-24
91462,Siamak,Janocha,Engineer,1997-08-26,1998-03-21
475938,Shigeaki,Lanteri,Senior Engineer,1989-02-17,1990-02-17
48690,Hitomi,Schaap,Technique Leader,1999-09-27,2000-09-26
43358,Ottavia,Mitsuhashi,Engineer,1989-08-18,1990-08-18
242237,Hidde,Papsdorf,Staff,1998-11-07,1998-11-23
447966,Kamakshi,Hebert,Technique Leader,1997-01-17,1998-01-17
73903,Bartek,Cappello,Assistant Engineer,1988-07-28,1989-07-28
264626,Noritoshi,Bakhtari,Engineer,1993-02-03,1994-02-03
430558,Xiong,Roisin,Assistant Engineer,1988-03-01,1989-03-01
76201,Arif,Preusig,Staff,1992-04-02,1993-04-02
219052,Marsal,Acton,Senior Engineer,1995-08-02,1996-08-01
420557,Mabhin,Eastman,Assistant Engineer,1989-08-02,1990-08-02
253838,Stafford,Terlouw,Staff,1999-02-21,2000-02-21
406537,Martien,Ranum,Senior Staff,1993-03-15,1994-03-15
299737,Patricio,Itzfeldt,Staff,1985-05-21,1986-05-21
200789,Susumu,Camurati,Assistant Engineer,1991-12-15,1992-12-14
421039,Aemilian,Zedlitz,Technique Leader,1988-12-23,1989-12-23
61873,Woody,Rusmann,Technique Leader,1993-02-26,1994-02-26
291669,Faiza,Bach,Staff,1999-09-13,2000-09-12
248351,Jaana,Milicia,Assistant Engineer,1985-06-02,1986-06-02
61541,Kasidit,Papsdorf,Senior Engineer,1993-08-17,1994-08-17
433465,Wonhee,Benveniste,Engineer,1985-12-21,1986-12-21
208653,Phillip,Schade,Assistant Engineer,1989-03-03,1990-03-03
421312,Mariangiola,Bashian,Senior Staff,1999-09-18,2000-09-17
58601,Sungwon,Asser,Staff,2000-01-27,2000-04-01
450817,DAIDA,Frolund,Engineer,1987-07-17,1988-07-16
418566,Kazuhide,Snedden,Senior Engineer,1996-06-14,1997-06-14
253838,Stafford,Terlouw,Engineer,1999-02-21,2000-02-21
14104,Sudhanshu,Demian,Staff,1994-07-23,1995-07-23
420476,Mariangiola,Bolsens,Senior Engineer,1985-06-15,1986-06-15
32347,Terresa,Peres,Senior Engineer,1990-09-15,1991-09-15
226216,Giordano,Gini,Assistant Engineer,1993-08-14,1994-08-14
44900,Mark,Schwaller,Senior Engineer,1994-08-10,1995-08-10
22455,Barry,Unno,Senior Staff,1990-11-16,1991-11-16
445067,Eldridge,Kawashima,Assistant Engineer,1990-02-27,1991-02-27
62245,Adel,Bressoud,Technique Leader,1995-08-30,1996-08-29
455726,Qiwen,Kriebel,Staff,1987-12-13,1988-12-12
233785,Baziley,Ballarin,Senior Engineer,1987-07-28,1988-07-27
499495,Baoqiu,Kakkar,Staff,1999-08-30,2000-08-29
91172,Kazuhisa,Melter,Engineer,1987-07-16,1988-07-15
288606,Susumu,Swiss,Senior Engineer,1991-11-15,1992-11-14
488984,Kendra,Junet,Technique Leader,1986-02-28,1987-02-28
230579,Shahar,Negoita,Assistant Engineer,1994-03-19,1995-03-19
496970,Giordano,Maquelin,Engineer,1999-12-31,2000-12-30
287436,Sasan,Deville,Senior Staff,1994-10-11,1995-10-11
274369,Ranga,Waymire,Engineer,1997-01-27,1998-01-27
414543,Bernd,Anick,Senior Engineer,1988-11-19,1989-11-19
467176,Przemyslawa,Borovoy,Technique Leader,1993-06-18,1994-06-18
84029,Babette,Eugenio,Senior Engineer,1997-09-21,1998-09-21
78363,Susumu,Fritzsche,Engineer,1998-06-23,1999-06-23
21909,Mohammed,Brizzi,Senior Staff,1991-12-28,1992-12-27
27686,Manu,Rosiles,Staff,1998-03-03,1999-03-03
288606,Susumu,Swiss,Assistant Engineer,1991-11-15,1992-11-14
413554,Elvia,Schwartzburd,Senior Staff,1991-10-16,1992-10-15
432261,Arve,Bergere,Technique Leader,1987-07-28,1988-07-27
278953,Jeanna,Ghandeharizadeh,Staff,1990-08-11,1991-08-11
480066,Suebskul,Menhardt,Staff,1994-07-26,1995-07-26
70780,Behnaam,Angelov,Engineer,1995-01-29,1996-01-29
481807,Taegyun,Vieri,Senior Engineer,1988-06-17,1989-03-03
435289,Feixiong,Schurmann,Technique Leader,1987-02-15,1988-02-15
243077,Kazunori,Perz,Assistant Engineer,1999-02-25,2000-02-25
226227,Herbert,Erva,Staff,1986-09-06,1987-09-06
62046,Karlis,Nanard,Senior Staff,1992-09-19,1993-09-19
66530,Dung,Leaver,Assistant Engineer,1998-04-04,1999-04-04
290075,Boalin,Byoun,Staff,1990-10-01,1991-10-01
262328,Mayuko,Vural,Senior Engineer,1997-12-24,1998-12-24
233785,Baziley,Ballarin,Assistant Engineer,1987-07-28,1988-07-27
466603,Yechezkel,Nourani,Engineer,1991-08-01,1992-07-31
420877,Khosrow,Erez,Engineer,1990-02-11,1991-02-11
462493,Paloma,Gerlach,Technique Leader,1988-07-26,1989-07-26
73233,Shigeo,Merey,Senior Staff,1985-07-30,1986-07-30
438158,Shaw,Varman,Staff,1994-12-16,1995-12-16
433640,Monique,Baer,Technique Leader,1987-12-12,1988-12-11
58454,Ziya,Zambonelli,Senior Staff,1999-06-29,2000-06-28
95416,Gianluca,Ramaiah,Assistant Engineer,1993-11-29,1994-11-29
418309,Danel,Petereit,Engineer,1985-02-21,1986-02-21
278484,Koldo,Peternell,Engineer,1992-11-05,1993-04-06
426153,Shahaf,Luce,Technique Leader,1999-04-06,2000-04-05
233765,Kotesh,Chachaty,Senior Staff,1991-03-25,1992-03-24
203495,Zongyan,Gips,Senior Staff,1997-05-31,1998-05-31
285318,Theron,Ravishankar,Assistant Engineer,1991-12-27,1992-12-26
31629,Toong,Veldwijk,Senior Engineer,1986-07-28,1987-07-28
46834,Tooru,Daescu,Senior Engineer,1998-03-20,1999-03-20
99373,Xiaobin,Christianini,Senior Engineer,1985-12-25,1986-12-25
457813,Foong,Gargeya,Senior Engineer,1992-01-24,1993-01-23
469529,Neven,Rikino,Senior Engineer,1988-10-21,1989-10-21
273274,Yolla,Kobara,Senior Staff,1995-12-29,1996-12-28
47262,Gonzalo,Binkley,Senior Engineer,1985-08-16,1986-08-16
209456,Adhemar,Leonhardt,Engineer,1998-11-01,1999-11-01
480571,Anoosh,Wielonsky,Staff,1994-08-04,1995-08-04
219497,Moie,Zastre,Engineer,1991-10-11,1992-10-10
447290,Maria,Miculan,Senior Engineer,1993-04-12,1994-04-12
37070,Jeong,Undy,Engineer,1985-02-13,1986-02-13
237590,Annemarie,Irland,Assistant Engineer,1991-07-30,1992-07-29
40536,Harngdar,Bernardinello,Senior Staff,1988-02-29,1989-02-28
280029,Vasilii,Verhaegen,Senior Engineer,1991-03-25,1991-04-24
203946,Yefim,Marwedel,Engineer,1993-03-30,1994-03-30
490568,Zita,Reistad,Senior Engineer,1998-07-23,1999-07-23
499495,Baoqiu,Kakkar,Engineer,1999-08-30,2000-08-29
497835,Shuho,Laurillard,Senior Staff,1999-10-06,2000-10-05
48690,Hitomi,Schaap,Assistant Engineer,1999-09-27,2000-09-26
209443,Krassimir,Garnier,Assistant Engineer,1998-01-26,1999-01-26
60845,Bedir,Siegrist,Assistant Engineer,1997-05-13,1998-05-13
209101,Xinyu,Edelhoff,Assistant Engineer,1997-10-26,1998-10-25
86422,Jaewon,Thummel,Senior Engineer,1985-09-14,1986-09-14
258643,Przemyslawa,Esposito,Technique Leader,1992-02-27,1993-02-26
444643,Berna,Schonegge,Technique Leader,1998-06-28,1999-06-28
263721,Abdulah,Horswill,Staff,1999-06-12,2000-06-11
449815,Fumitaka,Quittner,Assistant Engineer,1988-04-20,1989-04-20
409898,Divier,Ishibashi,Engineer,1989-09-22,1990-09-22
236591,Insup,Reinhard,Senior Engineer,1985-04-08,1986-04-08
46000,Zhaofang,Penn,Senior Engineer,1997-07-24,1998-07-24
437395,Sumant,Thambidurai,Technique Leader,1994-01-02,1995-01-02
229547,Moni,Schach,Engineer,1986-07-04,1987-07-04
100877,Kazuhide,Harnett,Assistant Engineer,1995-02-02,1996-02-02
254821,Tonny,Couchot,Senior Engineer,1994-12-12,1995-12-12
241292,Uri,Lampe,Technique Leader,1987-10-17,1988-10-16
58497,Yechiam,Cairo,Senior Staff,1996-07-12,1997-07-12
229404,Gilbert,Kilgour,Senior Engineer,1996-04-05,1997-04-05
82098,Poornachandra,Wilharm,Senior Staff,1991-04-20,1992-04-19
498955,Nechama,Kandlur,Senior Staff,1995-01-16,1996-01-16
288563,Cristinel,Gerlach,Assistant Engineer,1996-01-09,1997-01-08
483213,Phillip,Munch,Senior Engineer,1991-09-02,1992-09-01
401154,Danae,Kragelund,Assistant Engineer,1987-05-20,1988-05-19
231671,Chandrasekaran,Pearson,Technique Leader,1995-04-14,1996-04-13
27150,Chenyi,Plump,Staff,1992-06-23,1993-06-23
17970,Filipp,Carrere,Staff,1989-01-09,1990-01-09
10122,Ohad,Esposito,Senior Engineer,1998-08-06,1999-08-06
259273,Xiahua,Gomatam,Engineer,1989-12-01,1990-12-01
488752,Nimmagadda,Baja,Senior Engineer,1994-02-09,1995-02-09
446121,Fay,Cochrane,Senior Staff,1999-12-13,2000-12-12
56415,Sigeru,Nivat,Senior Staff,1991-10-24,1992-10-23
79606,Arnd,Peir,Engineer,1986-12-11,1987-12-11
35793,Oscar,Kusalik,Senior Engineer,1991-05-11,1992-05-10
273396,Wayne,Baba,Assistant Engineer,1998-03-07,1999-03-07
447877,Make,Heuser,Senior Staff,1988-07-02,1989-07-02
423516,Wojceich,Butterworth,Technique Leader,1996-08-29,1997-08-29
34446,Chinhyun,Bauknecht,Staff,1986-12-19,1987-12-19
34261,Kyoichi,Callaway,Senior Engineer,1990-12-30,1991-12-30
53891,Olivera,Pargaonkar,Engineer,1989-03-13,1990-03-13
447191,Dmitri,Rousseau,Assistant Engineer,1995-06-19,1996-06-18
472950,Weidon,Fordan,Senior Engineer,1986-03-27,1987-03-27
257469,Anyuan,Hanratty,Staff,1988-01-06,1989-01-05
33722,Anwar,Collette,Senior Engineer,1994-03-22,1995-03-22
420557,Mabhin,Eastman,Senior Engineer,1989-08-02,1990-08-02
297008,Boutros,Awdeh,Staff,1985-11-07,1986-11-07
286452,Behnaam,Bierbaum,Senior Engineer,1999-01-31,2000-01-31
423204,Uma,Stranks,Staff,1991-09-13,1992-09-12
210786,Werner,Ranze,Technique Leader,1998-06-05,1999-06-05
75888,Marsal,Otillio,Assistant Engineer,1994-01-23,1995-01-23
483675,Hausi,Kamber,Senior Staff,1988-02-16,1989-02-15
418717,Arunachalam,Magliocco,Senior Staff,1987-12-23,1988-12-22
276189,Isaac,Klerer,Assistant Engineer,1995-03-19,1996-03-18
274071,Mingsen,Weiland,Senior Staff,1995-10-12,1996-10-11
262210,Chinho,Bottner,Staff,1985-07-29,1986-07-29
210449,Gino,Lagarias,Technique Leader,1997-06-22,1998-06-22
450888,Sedat,Rande,Assistant Engineer,1995-03-25,1996-03-24
422450,Junichi,Rubsam,Staff,1988-10-30,1989-10-29
261631,Jianhua,Huttel,Engineer,1998-02-23,1999-02-23
38593,Huei,Orsini,Senior Staff,1986-06-04,1987-06-04
447191,Dmitri,Rousseau,Senior Staff,1995-06-19,1996-06-18
227899,Garnik,Luce,Engineer,1998-09-15,1999-09-15
219052,Marsal,Acton,Staff,1995-08-02,1996-08-01
22451,Jasminko,Bresenham,Technique Leader,1987-12-16,1988-12-15
489755,Matk,Chorvat,Engineer,1994-12-30,1995-12-30
55857,Adin,Scallan,Technique Leader,1987-09-15,1988-09-14
260083,Kwok,Journel,Assistant Engineer,1997-12-22,1998-12-22
208784,Pranjal,Juneja,Assistant Engineer,1985-03-21,1986-03-21
450817,DAIDA,Frolund,Staff,1987-07-17,1988-07-16
86213,Kristine,Clemencon,Assistant Engineer,1990-04-22,1991-04-22
214184,Sivanarayana,Ranka,Assistant Engineer,1999-10-25,2000-10-24
61377,Dannz,Ohori,Staff,1988-01-18,1989-01-17
421312,Mariangiola,Bashian,Assistant Engineer,1999-09-18,2000-09-17
410028,Xiadong,McClurg,Technique Leader,1985-09-17,1986-09-17
298339,King,Benzmuller,Senior Engineer,1986-09-04,1987-09-04
80889,Shigeo,Linnainmaa,Engineer,1985-07-30,1986-07-30
61680,Hauke,Templeman,Engineer,1991-10-23,1992-10-22
222354,Valdiodio,Schlumberger,Staff,1993-08-07,1994-08-07
94331,Ramzi,Cronau,Senior Engineer,1999-09-03,2000-09-02
435305,Berthier,Pramanik,Senior Engineer,1993-01-23,1994-01-23
89806,Xiadong,Shinomoto,Senior Engineer,1997-05-24,1998-05-24
262154,Wonhee,Vrecion,Technique Leader,1986-03-14,1987-03-14
207980,Remko,Vieth,Technique Leader,1990-11-22,1991-11-22
205085,Moni,Kornyak,Senior Staff,1991-09-26,1992-09-25
466911,Stepehn,Markovitch,Senior Staff,1991-08-13,1992-08-12
239426,Vesna,Fairtlough,Assistant Engineer,1994-08-09,1995-08-09
100916,Heejo,Aamodt,Senior Staff,1992-04-22,1993-04-22
458919,Kaijung,Papadias,Engineer,1999-05-01,2000-04-30
486958,Tonny,Kropf,Assistant Engineer,1986-07-30,1987-07-30
420694,Frazer,Barbanera,Assistant Engineer,1986-11-04,1987-11-04
85445,Yongdong,Pollock,Staff,1998-03-17,1999-03-17
73743,Anneke,Bernardeschi,Senior Staff,1999-11-01,2000-10-31
201709,Fan,Kakkad,Technique Leader,1988-02-25,1989-02-24
284954,Anneke,Hammerschmidt,Senior Engineer,1996-01-30,1997-01-29
436915,Feixiong,Haraldson,Assistant Engineer,1998-10-11,1999-10-11
273274,Yolla,Kobara,Staff,1995-12-29,1996-12-28
260361,Reinhold,Rahier,Senior Engineer,1995-06-06,1996-06-05
26788,Zongyan,Dalphin,Engineer,1988-04-23,1989-04-23
42950,Shaleah,Eickenmeyer,Senior Engineer,1993-10-09,1994-10-09
100916,Heejo,Aamodt,Engineer,1992-04-22,1993-04-22
297954,Sailaja,Fujisaki,Staff,1995-07-24,1996-07-23
64023,Laurentiu,Benzmuller,Assistant Engineer,1999-11-08,2000-11-07
203720,Sasan,Thimonier,Technique Leader,1996-08-21,1997-08-21
203599,Ewing,DiGiano,Senior Engineer,2000-02-01,2001-01-31
442704,Terresa,Milicia,Staff,1993-05-24,1994-05-24
450184,Selwyn,Henseler,Staff,1993-03-09,1994-03-09
54632,Etsuo,Serot,Senior Engineer,1989-06-14,1990-06-14
27767,Tooru,Veldwijk,Technique Leader,1993-11-21,1994-11-21
447999,Shiv,Vilarrasa,Senior Staff,1990-08-01,1991-08-01
214866,Gopalakrishnan,Angel,Technique Leader,1997-07-05,1998-07-05
34446,Chinhyun,Bauknecht,Engineer,1986-12-19,1987-12-19
239664,Sugwoo,Michaels,Assistant Engineer,1992-08-02,1993-08-02
493048,Muzhong,Berztiss,Senior Staff,1995-01-23,1996-01-23
484498,Herbert,Hammerschmidt,Staff,1996-08-22,1997-08-22
467591,Kiyotoshi,Hennebert,Staff,1997-09-21,1998-09-21
485799,Yoshimitsu,Litvinov,Staff,1997-11-22,1998-11-22
91973,Jianwen,Jakobus,Senior Staff,1998-08-24,1999-08-24
418247,Oscar,Oppitz,Engineer,1995-06-30,1996-06-29
404018,Valery,Babb,Assistant Engineer,1998-10-19,1999-10-19
458383,Mabhin,Foote,Engineer,1999-04-23,2000-04-22
84494,Janalee,Loncour,Engineer,1986-04-12,1987-04-12
109703,Arco,Walston,Technique Leader,1999-08-16,2000-08-15
81644,Divine,Ghandeharizadeh,Assistant Engineer,1997-11-28,1998-11-28
426958,Weijing,Viele,Senior Engineer,1985-10-03,1986-10-03
24189,Abdelaziz,Atrawala,Technique Leader,1993-03-28,1994-03-28
487856,Jaewon,Mansanne,Staff,1999-05-22,2000-04-29
94944,Heping,Matheson,Senior Engineer,1988-06-24,1989-06-24
293154,Syozo,Maliniak,Senior Engineer,1992-11-09,1993-11-09
17013,Morris,Garigliano,Technique Leader,1995-05-24,1996-05-23
74598,Kolar,Garigliano,Senior Engineer,1992-05-10,1993-05-10
217800,Shay,Servieres,Engineer,1998-08-06,1999-08-06
92577,Zhanqiu,Farrow,Senior Staff,1999-01-10,2000-01-10
425535,Alagu,Vieri,Senior Staff,1986-08-23,1987-08-23
233247,Murthy,Angiulli,Technique Leader,1986-08-02,1987-08-02
